Year,player,team,bbrefid,namefirst,namelast,suffix
2024,Tyler Duffey,KCR,duffety01,Tyler,Duffey,
2024,Geoff Hartlieb,COL,hartlge01,Geoff,Hartlieb,
2024,Spencer Strider,ATL,stridsp01,Spencer,Strider,
2024,Josh Winder,MIN,windejo01,Josh,Winder,
2024,Wes Parsons,TOR,parsowe01,Wes,Parsons,
2024,Wes Parsons,CLE,parsowe01,Wes,Parsons,
2024,Matt Carasiti,COL,carasma01,Matt,Carasiti,
2024,Paolo Espino,TOR,espinpa01,Paolo,Espino,
2024,Andrew Walters,CLE,waltean01,Andrew,Walters,
2024,Phil Bickford,NYY,bickfph01,Phil,Bickford,
2024,Ben Casparius,LAD,caspabe01,Ben,Casparius,
2024,Tyler Gilbert,PHI,gilbety01,Tyler,Gilbert,
2024,Josiah Gray,WSN,grayjo03,Josiah,Gray,
2024,Jackson Rutledge,WSN,rutleja01,Jackson,Rutledge,
2024,Trey Wingenter,BOS,wingetr01,Trey,Wingenter,
2024,Trey Wingenter,CHC,wingetr01,Trey,Wingenter,
2024,Connor Gillispie,CLE,gillico01,Connor,Gillispie,
2024,Nick Hernandez,HOU,hernani01,Nick,Hernandez,
2024,Janson Junk,MIL,junkja01,Janson,Junk,
2024,Janson Junk,OAK,junkja01,Janson,Junk,
2024,Riley O'Brien,STL,obrieri01,Riley,O'Brien,
2024,Chase Silseth,LAA,silsech01,Chase,Silseth,
2024,Gordon Graceffo,STL,gracego01,Gordon,Graceffo,
2024,Allan Winans,ATL,winanal01,Allan,Winans,
2024,Rob Zastryzny,MIL,zastrro01,Rob,Zastryzny,
2024,Tyler Jay,NYM,jayty01,Tyler,Jay,
2024,Tyler Jay,MIL,jayty01,Tyler,Jay,
2024,Brusdar Graterol,LAD,gratebr01,Brusdar,Graterol,
2024,Gregory Santos,SEA,santogr01,Gregory,Santos,
2024,Will Klein,KCR,kleinwi01,Will,Klein,
2024,Will Klein,OAK,kleinwi01,Will,Klein,
2024,Nabil Crismatt,LAD,crismna01,Nabil,Crismatt,
2024,Austin Davis,SDP,davisau01,Austin,Davis,
2024,Austin Kitchen,MIA,kitchau01,Austin,Kitchen,
2024,Josh Maciejewski,NYY,maciejo01,Josh,Maciejewski,
2024,Wade Miley,MIL,mileywa01,Wade,Miley,
2024,Brooks Raley,NYM,raleybr01,Brooks,Raley,
2024,Hurston Waldrep,ATL,waldrhu01,Hurston,Waldrep,
2024,Colin Selby,KCR,selbyco01,Colin,Selby,
2024,Colin Selby,BAL,selbyco01,Colin,Selby,
2024,Jonathan Bermúdez,MIA,bermujo01,Jonathan,Bermúdez,
2024,Isaiah Campbell,BOS,campbis01,Isaiah,Campbell,
2024,Brandon Eisert,TOR,eiserbr01,Brandon,Eisert,
2024,Matt Foster,CHW,fostema01,Matt,Foster,
2024,Grant Hartwig,NYM,hartwgr01,Grant,Hartwig,
2024,Kyle Hurt,LAD,hurtky01,Kyle,Hurt,
2024,Brandon Leibrandt,CIN,leibrbr01,Brandon,Leibrandt,
2024,Matt Andriese,MIA,andrima01,Matt,Andriese,
2024,JB Bukauskas,MIL,bukaujb01,JB,Bukauskas,
2024,Luis Contreras,HOU,contrlu01,Luis,Contreras,
2024,Jairo Iriarte,CHW,iriarja01,Jairo,Iriarte,
2024,Jack Neely,CHC,neelyja01,Jack,Neely,
2024,Justin Bruihl,PIT,bruihju01,Justin,Bruihl,
2024,Zach Brzykcy,WSN,brzykza01,Zach,Brzykcy,
2024,Steven Cruz,KCR,cruzst01,Steven,Cruz,
2024,Daniel Robert,TEX,roberda11,Daniel,Robert,
2024,Amir Garrett,LAA,garream01,Amir,Garrett,
2024,Jonathan Heasley,BAL,heasljo01,Jonathan,Heasley,
2024,Jose Hernandez,PIT,hernajo03,Jose,Hernandez,
2024,Casey Kelly,CIN,kellyca01,Casey,Kelly,
2024,Isaac Mattson,PIT,mattsis01,Isaac,Mattson,
2024,Víctor Mederos,LAA,medervi01,Víctor,Mederos,
2024,Nick Nelson,PHI,nelsoni01,Nick,Nelson,
2024,Kodai Senga,NYM,sengako01,Kodai,Senga,
2024,Jordan Lyles,KCR,lylesjo01,Jordan,Lyles,
2024,Tucker Davidson,BAL,davidtu01,Tucker,Davidson,
2024,Ty Adcock,NYM,adcocty01,Ty,Adcock,
2024,Anthony Gose,CLE,gosean01,Anthony,Gose,
2024,Kiké Hernández,LAD,hernaen02,Kiké,Hernández,
2024,Dinelson Lamet,LAD,lametdi01,Dinelson,Lamet,
2024,Austin Pruitt,TEX,pruitau01,Austin,Pruitt,
2024,AJ Smith-Shawver,ATL,smithaj01,AJ,Smith-Shawver,
2024,Eli Villalobos,MIA,villael02,Eli,Villalobos,
2024,Caleb Boushley,MIN,boushca01,Caleb,Boushley,
2024,Alan Busenitz,CIN,busenal01,Alan,Busenitz,
2024,Daniel Duarte,MIN,duartda01,Daniel,Duarte,
2024,Vladimir Gutierrez,MIA,gutievl01,Vladimir,Gutierrez,
2024,Jackson Jobe,DET,jobeja01,Jackson,Jobe,
2024,Jonathan Loáisiga,NYY,loaisjo01,Jonathan,Loáisiga,
2024,Germán Márquez,COL,marquge01,Germán,Márquez,
2024,Chayce McDermott,BAL,mcderch01,Chayce,McDermott,
2024,Zach Penrod,BOS,penroza01,Zach,Penrod,
2024,Gerardo Reyes,OAK,reyesge01,Gerardo,Reyes,
2024,Emmanuel Rivera,MIA,riverem01,Emmanuel,Rivera,
2024,Bryan Shaw,CHW,shawbr01,Bryan,Shaw,
2024,Justin Sterner,TBR,sternju01,Justin,Sterner,
2024,Garrett Stubbs,PHI,stubbga01,Garrett,Stubbs,
2024,Naoyuki Uwasawa,BOS,uwasana01,Naoyuki,Uwasawa,
2024,Luke Williams,ATL,willilu01,Luke,Williams,
2024,Ricky Vanasco,LAD,vanasri01,Ricky,Vanasco,
2024,Ricky Vanasco,DET,vanasri01,Ricky,Vanasco,
2024,Dan Altavilla,KCR,altavda01,Dan,Altavilla,
2024,Clayton Beeter,NYY,beetecl01,Clayton,Beeter,
2024,Rich Hill,BOS,hillri01,Rich,Hill,
2024,David Buchanan,CIN,buchada01,David,Buchanan,
2024,Mike Burrows,PIT,burromi01,Mike,Burrows,
2024,Scott Effross,NYY,effrosc01,Scott,Effross,
2024,Edgardo Henriquez,LAD,henried01,Edgardo,Henriquez,
2024,Riley Pint,COL,pintri01,Riley,Pint,
2024,Orlando Ribalta,WSN,ribalor01,Orlando,Ribalta,
2024,Jackson Stephens,ATL,stephja01,Jackson,Stephens,
2024,Forrest Whitley,HOU,whitlfo01,Forrest,Whitley,
2024,Tyler Zuber,TBR,zuberty01,Tyler,Zuber,
2024,Brent Headrick,MIN,headrbr01,Brent,Headrick,
2024,Andrew Knizner,TEX,kniznan01,Andrew,Knizner,
2024,Trevor McDonald,SFG,mcdontr01,Trevor,McDonald,
2024,Cristian Mena,ARI,menacr01,Cristian,Mena,
2024,Dominic Smith,BOS,smithdo02,Dominic,Smith,
2024,Owen White,TEX,whiteow01,Owen,White,
2024,Connor Brogdon,PHI,brogdco01,Connor,Brogdon,
2024,Connor Brogdon,LAD,brogdco01,Connor,Brogdon,
2024,Luis Guillorme,ATL,guilllu01,Luis,Guillorme,
2024,Luis Guillorme,LAA,guilllu01,Luis,Guillorme,
2024,Joe Jacques,BOS,jacqujo01,Joe,Jacques,
2024,Joe Jacques,ARI,jacqujo01,Joe,Jacques,
2024,Jonathan Bowlan,KCR,bowlajo01,Jonathan,Bowlan,
2024,Julio Teheran,NYM,teherju01,Julio,Teheran,
2024,John Curtiss,COL,curtijo02,John,Curtiss,
2024,Parker Dunshee,ATL,dunshpa01,Parker,Dunshee,
2024,Seth Johnson,PHI,johnsse01,Seth,Johnson,
2024,Ryan Loutos,STL,loutory01,Ryan,Loutos,
2024,Justin Topa,MIN,topaju01,Justin,Topa,
2024,Tejay Antone,CIN,antonte01,Tejay,Antone,
2024,Dylan Dodd,ATL,dodddy01,Dylan,Dodd,
2024,Jake Eder,CHW,ederja01,Jake,Eder,
2024,Ian Gibaut,CIN,gibauia01,Ian,Gibaut,
2024,David Hensley,MIA,henslda01,David,Hensley,
2024,Zac Kristofak,LAA,kristza01,Zac,Kristofak,
2024,Zach Logue,LAD,logueza01,Zach,Logue,
2024,Leo Rivas,SEA,rivasle01,Leo,Rivas,
2024,Josh Rojas,SEA,rojasjo01,Josh,Rojas,
2024,Ben Rortvedt,TBR,rortvbe01,Ben,Rortvedt,
2024,Alex Speas,HOU,speasal01,Alex,Speas,
2024,Brady Feigl,PIT,feiglbr01,Brady,Feigl,
2024,Eric Orze,NYM,orzeer01,Eric,Orze,
2024,Willi Castro,MIN,castrwi01,Willi,Castro,
2024,Gavin Hollowell,CHC,holloga01,Gavin,Hollowell,
2024,Andrew Wantz,LAA,wantzan01,Andrew,Wantz,
2024,Eddy Alvarez,NYM,alvared01,Eddy,Alvarez,
2024,Tucker Barnhart,ARI,barnhtu01,Tucker,Barnhart,
2024,Raymond Burgos,SFG,burgora01,Raymond,Burgos,
2024,Marc Church,TEX,churcma01,Marc,Church,
2024,Kody Clemens,PHI,clemeko01,Kody,Clemens,
2024,Dylan Coleman,HOU,colemdy01,Dylan,Coleman,
2024,Miguel Díaz,HOU,diazmi02,Miguel,Díaz,
2024,Lucas Gilbreath,COL,gilbrlu01,Lucas,Gilbreath,
2024,Aaron Hicks,LAA,hicksaa01,Aaron,Hicks,
2024,Grae Kessinger,HOU,kessigr01,Grae,Kessinger,
2024,Adam Kloffenstein,STL,kloffad01,Adam,Kloffenstein,
2024,Matt Krook,BAL,krookma01,Matt,Krook,
2024,Nick Loftin,KCR,loftini01,Nick,Loftin,
2024,James McCann,BAL,mccanja02,James,McCann,
2024,James Meeker,MIL,meekeja01,James,Meeker,
2024,Anthony Misiewicz,NYY,misiean01,Anthony,Misiewicz,
2024,Nick Pratto,KCR,prattni01,Nick,Pratto,
2024,Pablo Reyes,BOS,reyespa01,Pablo,Reyes,
2024,Andrew Saalfrank,ARI,saalfan01,Andrew,Saalfrank,
2024,Chasen Shreve,COL,shrevch01,Chasen,Shreve,
2024,Michael Stefanic,LAA,stefami01,Michael,Stefanic,
2024,Amos Willingham,WSN,william01,Amos,Willingham,
2024,Mike Yastrzemski,SFG,yastrmi01,Mike,Yastrzemski,
2024,Evan Kravetz,CIN,kraveev01,Evan,Kravetz,
2024,Matt Mervis,CHC,mervima01,Matt,Mervis,
2024,Luis Ortiz,PHI,ortizlu02,Luis,Ortiz,
2024,Lyon Richardson,CIN,richaly01,Lyon,Richardson,
2024,Clayton Andrews,NYY,andrecl02,Clayton,Andrews,
2024,Oswaldo Cabrera,NYY,cabreos01,Oswaldo,Cabrera,
2024,Blair Henley,HOU,henlebl01,Blair,Henley,
2024,Evan Justice,COL,justiev01,Evan,Justice,
2024,Matt Koch,COL,kochma01,Matt,Koch,
2024,Miguel Sanó,LAA,sanomi01,Miguel,Sanó,
2024,Luis Torrens,NYM,torrelu01,Luis,Torrens,
2024,Patrick Wisdom,CHC,wisdopa01,Patrick,Wisdom,
2024,Carl Edwards Jr.,SDP,edwarca01,Carl,Edwards,Jr.
2024,Wander Suero,HOU,suerowa01,Wander,Suero,
2024,Jarren Duran,BOS,duranja01,Jarren,Duran,
2024,Shohei Ohtani,LAD,ohtansh01,Shohei,Ohtani,
2024,Gunnar Henderson,BAL,hendegu01,Gunnar,Henderson,
2024,Marcus Semien,TEX,semiema01,Marcus,Semien,
2024,Juan Soto,NYY,sotoju01,Juan,Soto,
2024,Bobby Witt Jr.,KCR,wittbo02,Bobby,Witt,Jr.
2024,Aaron Judge,NYY,judgeaa01,Aaron,Judge,
2024,Vladimir Guerrero Jr.,TOR,guerrvl02,Vladimir,Guerrero,Jr.
2024,Elly De La Cruz,CIN,delacel01,Elly,De La Cruz,
2024,Pete Alonso,NYM,alonspe01,Pete,Alonso,
2024,Ezequiel Tovar,COL,tovarez01,Ezequiel,Tovar,
2024,Bryan Reynolds,PIT,reynobr01,Bryan,Reynolds,
2024,Kyle Schwarber,PHI,schwaky01,Kyle,Schwarber,
2024,Francisco Lindor,NYM,lindofr01,Francisco,Lindor,
2024,Anthony Volpe,NYY,volpean01,Anthony,Volpe,
2024,Willy Adames,MIL,adamewi01,Willy,Adames,
2024,Marcell Ozuna,ATL,ozunama01,Marcell,Ozuna,
2024,Matt Olson,ATL,olsonma02,Matt,Olson,
2024,Corbin Carroll,ARI,carroco02,Corbin,Carroll,
2024,Jose Altuve,HOU,altuvjo01,Jose,Altuve,
2024,José Ramírez,CLE,ramirjo01,José,Ramírez,
2024,William Contreras,MIL,contrwi02,William,Contreras,
2024,Luis Arráez,MIA,arraelu01,Luis,Arráez,
2024,Luis Arráez,SDP,arraelu01,Luis,Arráez,
2024,Jurickson Profar,SDP,profaju01,Jurickson,Profar,
2024,Anthony Santander,BAL,santaan02,Anthony,Santander,
2024,Gleyber Torres,NYY,torregl01,Gleyber,Torres,
2024,Brandon Nimmo,NYM,nimmobr01,Brandon,Nimmo,
2024,Taylor Ward,LAA,wardta01,Taylor,Ward,
2024,Nick Castellanos,PHI,casteni01,Nick,Castellanos,
2024,Ian Happ,CHC,happia01,Ian,Happ,
2024,Jake Cronenworth,SDP,croneja01,Jake,Cronenworth,
2024,Spencer Steer,CIN,steersp01,Spencer,Steer,
2024,Paul Goldschmidt,STL,goldspa01,Paul,Goldschmidt,
2024,Brendan Donovan,STL,donovbr01,Brendan,Donovan,
2024,Teoscar Hernández,LAD,hernate01,Teoscar,Hernández,
2024,Salvador Perez,KCR,perezsa02,Salvador,Perez,
2024,Jeremy Peña,HOU,penaje02,Jeremy,Peña,
2024,Randy Arozarena,TBR,arozara01,Randy,Arozarena,
2024,Randy Arozarena,SEA,arozara01,Randy,Arozarena,
2024,Matt Chapman,SFG,chapmma01,Matt,Chapman,
2024,Ryan McMahon,COL,mcmahry01,Ryan,McMahon,
2024,Manny Machado,SDP,machama01,Manny,Machado,
2024,JJ Bleday,OAK,bledajj01,JJ,Bleday,
2024,Nico Hoerner,CHC,hoernni01,Nico,Hoerner,
2024,Isaac Paredes,TBR,paredis01,Isaac,Paredes,
2024,Isaac Paredes,CHC,paredis01,Isaac,Paredes,
2024,Eugenio Suárez,ARI,suareeu01,Eugenio,Suárez,
2024,Freddie Freeman,LAD,freemfr01,Freddie,Freeman,
2024,Adley Rutschman,BAL,rutscad01,Adley,Rutschman,
2024,Adolis García,TEX,garciad02,Adolis,García,
2024,Jonathan India,CIN,indiajo01,Jonathan,India,
2024,Masyn Winn,STL,winnma01,Masyn,Winn,
2024,Yordan Alvarez,HOU,alvaryo01,Yordan,Alvarez,
2024,Nolan Arenado,STL,arenano01,Nolan,Arenado,
2024,Alex Bregman,HOU,bregmal01,Alex,Bregman,
2024,Andrés Giménez,CLE,gimenan01,Andrés,Giménez,
2024,Josh Naylor,CLE,naylojo01,Josh,Naylor,
2024,Bryce Harper,PHI,harpebr03,Bryce,Harper,
2024,Cal Raleigh,SEA,raleica01,Cal,Raleigh,
2024,Maikel Garcia,KCR,garcima01,Maikel,Garcia,
2024,Bryan De La Cruz,MIA,delacbr01,Bryan,De La Cruz,
2024,Bryan De La Cruz,PIT,delacbr01,Bryan,De La Cruz,
2024,Yandy Díaz,TBR,diazya01,Yandy,Díaz,
2024,Alex Verdugo,NYY,verdual01,Alex,Verdugo,
2024,Jazz Chisholm Jr.,MIA,chishja01,Jazz,Chisholm,Jr.
2024,Jazz Chisholm Jr.,NYY,chishja01,Jazz,Chisholm,Jr.
2024,Yainer Diaz,HOU,diazya02,Yainer,Diaz,
2024,Brice Turang,MIL,turanbr02,Brice,Turang,
2024,Andrew Vaughn,CHW,vaughan01,Andrew,Vaughn,
2024,Brent Rooker,OAK,rookebr01,Brent,Rooker,
2024,George Springer,TOR,springe01,George,Springer,
2024,Julio Rodríguez,SEA,rodriju01,Julio,Rodríguez,
2024,Christopher Morel,CHC,morelch01,Christopher,Morel,
2024,Christopher Morel,TBR,morelch01,Christopher,Morel,
2024,Nolan Schanuel,LAA,schanno01,Nolan,Schanuel,
2024,Alec Bohm,PHI,bohmal01,Alec,Bohm,
2024,Brenton Doyle,COL,doylebr02,Brenton,Doyle,
2024,Josh Bell,MIA,belljo02,Josh,Bell,
2024,Josh Bell,ARI,belljo02,Josh,Bell,
2024,CJ Abrams,WSN,abramcj01,CJ,Abrams,
2024,Orlando Arcia,ATL,arciaor01,Orlando,Arcia,
2024,Zach Neto,LAA,netoza01,Zach,Neto,
2024,Rafael Devers,BOS,deverra01,Rafael,Devers,
2024,Oneil Cruz,PIT,cruzon01,Oneil,Cruz,
2024,Alec Burleson,STL,burleal01,Alec,Burleson,
2024,Carlos Santana,MIN,santaca01,Carlos,Santana,
2024,Jackson Merrill,SDP,merrija01,Jackson,Merrill,
2024,Dansby Swanson,CHC,swansda01,Dansby,Swanson,
2024,Josh Smith,TEX,smithjo11,Josh,Smith,
2024,Seiya Suzuki,CHC,suzukse01,Seiya,Suzuki,
2024,Riley Greene,DET,greenri03,Riley,Greene,
2024,Ketel Marte,ARI,marteke01,Ketel,Marte,
2024,Jake Burger,MIA,burgeja01,Jake,Burger,
2024,Jorge Soler,SFG,solerjo01,Jorge,Soler,
2024,Jorge Soler,ATL,solerjo01,Jorge,Soler,
2024,Jackson Chourio,MIL,chourja01,Jackson,Chourio,
2024,Ceddanne Rafaela,BOS,rafaece01,Ceddanne,Rafaela,
2024,Bryson Stott,PHI,stottbr01,Bryson,Stott,
2024,Cody Bellinger,CHC,bellico01,Cody,Bellinger,
2024,Michael Busch,CHC,buschmi02,Michael,Busch,
2024,Matt Vierling,DET,vierlma01,Matt,Vierling,
2024,Nathaniel Lowe,TEX,lowena01,Nathaniel,Lowe,
2024,Colton Cowser,BAL,cowseco01,Colton,Cowser,
2024,Wyatt Langford,TEX,langfwy01,Wyatt,Langford,
2024,Colt Keith,DET,keithco01,Colt,Keith,
2024,Vinnie Pasquantino,KCR,pasquvi01,Vinnie,Pasquantino,
2024,Lourdes Gurriel Jr.,ARI,gurrilo01,Lourdes,Gurriel,Jr.
2024,Christian Walker,ARI,walkech02,Christian,Walker,
2024,Zack Gelof,OAK,gelofza01,Zack,Gelof,
2024,Will Smith,LAD,smithwi05,Will,Smith,
2024,Steven Kwan,CLE,kwanst01,Steven,Kwan,
2024,Brendan Rodgers,COL,rodgebr02,Brendan,Rodgers,
2024,Trea Turner,PHI,turnetr01,Trea,Turner,
2024,Justin Turner,TOR,turneju01,Justin,Turner,
2024,Justin Turner,SEA,turneju01,Justin,Turner,
2024,Jesús Sánchez,MIA,sanchje02,Jesús,Sánchez,
2024,Ty France,SEA,francty01,Ty,France,
2024,Ty France,CIN,francty01,Ty,France,
2024,Shea Langeliers,OAK,langesh01,Shea,Langeliers,
2024,Corey Seager,TEX,seageco01,Corey,Seager,
2024,Leody Taveras,TEX,taverle01,Leody,Taveras,
2024,Luis García Jr.,WSN,garcilu04,Luis,García,Jr.
2024,Lane Thomas,WSN,thomala02,Lane,Thomas,
2024,Lane Thomas,CLE,thomala02,Lane,Thomas,
2024,Sal Frelick,MIL,frelisa01,Sal,Frelick,
2024,Andrew Benintendi,CHW,beninan01,Andrew,Benintendi,
2024,Logan O'Hoppe,LAA,ohopplo01,Logan,O'Hoppe,
2024,Jacob Young,WSN,youngja03,Jacob,Young,
2024,Heliot Ramos,SFG,ramoshe02,Heliot,Ramos,
2024,Rhys Hoskins,MIL,hoskirh01,Rhys,Hoskins,
2024,Mookie Betts,LAD,bettsmo01,Mookie,Betts,
2024,Andrew McCutchen,PIT,mccutan01,Andrew,McCutchen,
2024,Tyler Stephenson,CIN,stephty01,Tyler,Stephenson,
2024,Jake Meyers,HOU,meyerja02,Jake,Meyers,
2024,Daulton Varsho,TOR,varshda01,Daulton,Varsho,
2024,Joey Ortiz,MIL,ortizjo06,Joey,Ortiz,
2024,Jesse Winker,WSN,winkeje01,Jesse,Winker,
2024,Jesse Winker,NYM,winkeje01,Jesse,Winker,
2024,Ryan Mountcastle,BAL,mountry01,Ryan,Mountcastle,
2024,Gavin Sheets,CHW,sheetga01,Gavin,Sheets,
2024,Charlie Blackmon,COL,blackch02,Charlie,Blackmon,
2024,Cedric Mullins,BAL,mullice01,Cedric,Mullins,
2024,Isiah Kiner-Falefa,TOR,kineris01,Isiah,Kiner-Falefa,
2024,Isiah Kiner-Falefa,PIT,kineris01,Isiah,Kiner-Falefa,
2024,J.D. Martinez,NYM,martijd02,J.D.,Martinez,
2024,Jake McCarthy,ARI,mccarja02,Jake,McCarthy,
2024,Ryan O'Hearn,BAL,ohearry01,Ryan,O'Hearn,
2024,Jonah Heim,TEX,heimjo01,Jonah,Heim,
2024,Michael Conforto,SFG,confomi01,Michael,Conforto,
2024,Gavin Lux,LAD,luxga01,Gavin,Lux,
2024,Connor Wong,BOS,wongco01,Connor,Wong,
2024,Keibert Ruiz,WSN,ruizke01,Keibert,Ruiz,
2024,José Caballero,TBR,cabaljo01,José,Caballero,
2024,Paul DeJong,CHW,dejonpa01,Paul,DeJong,
2024,Paul DeJong,KCR,dejonpa01,Paul,DeJong,
2024,Tommy Pham,CHW,phamth01,Tommy,Pham,
2024,Tommy Pham,STL,phamth01,Tommy,Pham,
2024,Tommy Pham,KCR,phamth01,Tommy,Pham,
2024,Brandon Marsh,PHI,marshbr02,Brandon,Marsh,
2024,Tyler O'Neill,BOS,oneilty01,Tyler,O'Neill,
2024,Jeff McNeil,NYM,mcneije01,Jeff,McNeil,
2024,Michael Harris II,ATL,harrimi04,Michael,Harris,II
2024,Ha-Seong Kim,SDP,kimha01,Ha-Seong,Kim,
2024,Jorge Polanco,SEA,polanjo01,Jorge,Polanco,
2024,Austin Riley,ATL,rileyau01,Austin,Riley,
2024,Ryan Jeffers,MIN,jeffery01,Ryan,Jeffers,
2024,Xander Bogaerts,SDP,bogaexa01,Xander,Bogaerts,
2024,Jeimer Candelario,CIN,candeje01,Jeimer,Candelario,
2024,Mark Canha,DET,canhama01,Mark,Canha,
2024,Mark Canha,SFG,canhama01,Mark,Canha,
2024,Gio Urshela,DET,urshegi01,Gio,Urshela,
2024,Gio Urshela,ATL,urshegi01,Gio,Urshela,
2024,Max Schuemann,OAK,schuema01,Max,Schuemann,
2024,Giancarlo Stanton,NYY,stantmi03,Giancarlo,Stanton,
2024,Michael Toglia,COL,toglimi01,Michael,Toglia,
2024,Luke Raley,SEA,raleylu01,Luke,Raley,
2024,Davis Schneider,TOR,schneda03,Davis,Schneider,
2024,Mark Vientos,NYM,vientma01,Mark,Vientos,
2024,Ernie Clement,TOR,clemeer01,Ernie,Clement,
2024,Jo Adell,LAA,adelljo01,Jo,Adell,
2024,Lawrence Butler,OAK,butlela01,Lawrence,Butler,
2024,J.P. Crawford,SEA,crawfjp01,J.P.,Crawford,
2024,MJ Melendez,KCR,melenmj01,MJ,Melendez,
2024,Jarred Kelenic,ATL,kelenja01,Jarred,Kelenic,
2024,Joc Pederson,ARI,pederjo01,Joc,Pederson,
2024,Patrick Bailey,SFG,bailepa01,Patrick,Bailey,
2024,Jose Siri,TBR,sirijo01,Jose,Siri,
2024,Wilyer Abreu,BOS,abreuwi02,Wilyer,Abreu,
2024,Jordan Westburg,BAL,westbjo01,Jordan,Westburg,
2024,Jared Triolo,PIT,triolja01,Jared,Triolo,
2024,Nicky Lopez,CHW,lopezni01,Nicky,Lopez,
2024,Andy Pages,LAD,pagesan01,Andy,Pages,
2024,Brayan Rocchio,CLE,rocchbr01,Brayan,Rocchio,
2024,Dylan Moore,SEA,mooredy01,Dylan,Moore,
2024,Fernando Tatis Jr.,SDP,tatisfe02,Fernando,Tatis,Jr.
2024,Harrison Bader,NYM,baderha01,Harrison,Bader,
2024,Ozzie Albies,ATL,albieoz01,Ozzie,Albies,
2024,Otto López,MIA,lopezot01,Otto,López,
2024,Blake Perkins,MIL,perkibl01,Blake,Perkins,
2024,Mitch Garver,SEA,garvemi01,Mitch,Garver,
2024,José Miranda,MIN,miranjo01,José,Miranda,
2024,Mauricio Dubón,HOU,dubonma01,Mauricio,Dubón,
2024,Kyle Isbel,KCR,isbelky01,Kyle,Isbel,
2024,Brandon Lowe,TBR,lowebr01,Brandon,Lowe,
2024,Wenceel Pérez,DET,perezwe01,Wenceel,Pérez,
2024,Luis Robert Jr.,CHW,roberlu01,Luis,Robert,Jr.
2024,Hunter Renfroe,KCR,renfrhu01,Hunter,Renfroe,
2024,Mitch Haniger,SEA,hanigmi01,Mitch,Haniger,
2024,Rowdy Tellez,PIT,tellero01,Rowdy,Tellez,
2024,Masataka Yoshida,BOS,yoshima02,Masataka,Yoshida,
2024,Mickey Moniak,LAA,moniami01,Mickey,Moniak,
2024,Connor Joe,PIT,joeco01,Connor,Joe,
2024,Austin Wells,NYY,wellsau01,Austin,Wells,
2024,J.T. Realmuto,PHI,realmjt01,J.T.,Realmuto,
2024,Pete Crow-Armstrong,CHC,crowape01,Pete,Crow-Armstrong,
2024,Lars Nootbaar,STL,nootbla01,Lars,Nootbaar,
2024,Jon Singleton,HOU,singljo02,Jon,Singleton,
2024,Nolan Gorman,STL,gormano01,Nolan,Gorman,
2024,LaMonte Wade Jr.,SFG,wadela01,LaMonte,Wade,Jr.
2024,Seth Brown,OAK,brownse01,Seth,Brown,
2024,Trevor Larnach,MIN,larnatr01,Trevor,Larnach,
2024,Max Kepler,MIN,keplema01,Max,Kepler,
2024,Ke'Bryan Hayes,PIT,hayeske01,Ke'Bryan,Hayes,
2024,Korey Lee,CHW,leeko01,Korey,Lee,
2024,David Fry,CLE,fryda01,David,Fry,
2024,Santiago Espinal,CIN,espinsa01,Santiago,Espinal,
2024,Bo Naylor,CLE,naylobo01,Bo,Naylor,
2024,Will Benson,CIN,bensowi01,Will,Benson,
2024,Byron Buxton,MIN,buxtoby01,Byron,Buxton,
2024,Geraldo Perdomo,ARI,perdoge01,Geraldo,Perdomo,
2024,Nick Gonzales,PIT,gonzani01,Nick,Gonzales,
2024,Josh Lowe,TBR,lowejo01,Josh,Lowe,
2024,Alejandro Kirk,TOR,kirkal01,Alejandro,Kirk,
2024,Tyler Freeman,CLE,freemty01,Tyler,Freeman,
2024,Jake Fraley,CIN,fraleja01,Jake,Fraley,
2024,Thairo Estrada,SFG,estrath01,Thairo,Estrada,
2024,Spencer Horwitz,TOR,horwisp01,Spencer,Horwitz,
2024,Spencer Torkelson,DET,torkesp01,Spencer,Torkelson,
2024,Anthony Rizzo,NYY,rizzoan01,Anthony,Rizzo,
2024,Starling Marte,NYM,martest01,Starling,Marte,
2024,Lenyn Sosa,CHW,sosale01,Lenyn,Sosa,
2024,Freddy Fermin,KCR,fermifr01,Freddy,Fermin,
2024,Carlos Correa,MIN,correca01,Carlos,Correa,
2024,Abraham Toro,OAK,toroab01,Abraham,Toro,
2024,Miguel Amaya,CHC,amayami01,Miguel,Amaya,
2024,Johan Rojas,PHI,rojasjo03,Johan,Rojas,
2024,Jonny DeLuca,TBR,delucjo01,Jonny,DeLuca,
2024,Brandon Drury,LAA,drurybr01,Brandon,Drury,
2024,Willson Contreras,STL,contrwi01,Willson,Contreras,
2024,Michael Massey,KCR,massemi02,Michael,Massey,
2024,Will Brennan,CLE,brennwi02,Will,Brennan,
2024,Gabriel Moreno,ARI,morenga01,Gabriel,Moreno,
2024,Elias Díaz,COL,diazel01,Elias,Díaz,
2024,Elias Díaz,SDP,diazel01,Elias,Díaz,
2024,Mike Tauchman,CHC,tauchmi01,Mike,Tauchman,
2024,Eloy Jiménez,CHW,jimenel02,Eloy,Jiménez,
2024,Eloy Jiménez,BAL,jimenel02,Eloy,Jiménez,
2024,Jake Bauers,MIL,bauerja01,Jake,Bauers,
2024,Jake Cave,COL,caveja01,Jake,Cave,
